         163 61028.947124      7       3 - e X1Sigma+    36  0       0       0
         164 62266.024174      7       3 - e X1Sigma+    37  0       0       0
         165 63479.006456      7       3 - e X1Sigma+    38  0       0       0
         166 64667.881525      7       3 - e X1Sigma+    39  0       0       0
         167 65832.626440      7       3 - e X1Sigma+    40  0       0       0
         168 66973.221467      7       3 - e X1Sigma+    41  0       0       0
         169    38.454472      9       4 + e X1Sigma+     0  0       0       0
         170  2181.316931      9       4 + e X1Sigma+     1  0       0       0
         171  4297.699017      9       4 + e X1Sigma+     2  0       0       0
         172  6387.666679      9       4 + e X1Sigma+     3  0       0       0
         173  8451.287548      9       4 + e X1Sigma+     4  0       0       0
         174 10488.630959      9       4 + e X1Sigma+     5  0       0       0
         175 12499.767960      9       4 + e X1Sigma+     6  0       0       0
         176 14484.771297      9       4 + e X1Sigma+     7  0       0       0
         177 16443.715386      9       4 + e X1Sigma+     8  0       0       0
         178 18376.676257      9       4 + e X1Sigma+     9  0       0       0
         179 20283.731484      9       4 + e X1Sigma+    10  0       0       0
         180 22164.960100      9       4 + e X1Sigma+    11  0       0       0
         181 24020.442481      9       4 + e X1Sigma+    12  0       0       0
         182 25850.260220      9       4 + e X1Sigma+    13  0       0       0
         183 27654.495972      9       4 + e X1Sigma+    14  0       0       0
         184 29433.233284      9       4 + e X1Sigma+    15  0       0       0
         185 31186.556392      9       4 + e X1Sigma+    16  0       0       0
         186 32914.550007      9       4 + e X1Sigma+    17  0       0       0
         187 34617.299066      9       4 + e X1Sigma+    18  0       0       0
         188 36294.888469      9       4 + e X1Sigma+    19  0       0       0
         189 37947.402783      9       4 + e X1Sigma+    20  0       0       0
         190 39574.925929      9       4 + e X1Sigma+    21  0       0       0
         191 41177.540840      9       4 + e X1Sigma+    22  0       0       0
         192 42755.329099      9       4 + e X1Sigma+    23  0       0       0
         193 44308.370552      9       4 + e X1Sigma+    24  0       0       0
         194 45836.742893      9       4 + e X1Sigma+    25  0       0       0
         195 47340.521225      9       4 + e X1Sigma+    26  0       0       0
         196 48819.777600      9       4 + e X1Sigma+    27  0       0       0
         197 50274.580524      9       4 + e X1Sigma+    28  0       0       0
         198 51704.994436      9       4 + e X1Sigma+    29  0       0       0
         199 53111.079159      9       4 + e X1Sigma+    30  0       0       0
         200 54492.889309      9       4 + e X1Sigma+    31  0       0       0
         201 55850.473676      9       4 + e X1Sigma+    32  0       0       0
         202 57183.874563      9       4 + e X1Sigma+    33  0       0       0
         203 58493.127087      9       4 + e X1Sigma+    34  0       0       0
         204 59778.258434      9       4 + e X1Sigma+    35  0       0       0
         205 61039.287077      9       4 + e X1Sigma+    36  0       0       0
         206 62276.221980      9       4 + e X1Sigma+    37  0       0       0
         207 63489.061879      9       4 + e X1Sigma+    38  0       0       0
         208 64677.795105      9       4 + e X1Sigma+    39  0       0       0
